2017-06-06 12:01:35,624 [main]                [34mINFO [0;39m com.github.xsavikx.androidscreencast.app.DeviceChooserApplication - Starting application
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:45,607 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:45,707 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:45,713 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:45,814 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:45,819 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:45,920 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:45,925 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:46,025 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:46,031 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:46,131 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:46,137 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:46,238 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:46,244 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:46,344 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:46,349 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:46,450 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:46,455 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:46,555 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:46,561 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:46,661 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:46,667 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:46,768 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:46,774 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:46,874 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:46,880 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:46,981 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:46,986 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:47,087 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:47,093 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:47,193 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:47,199 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:47,299 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:47,304 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:47,404 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:47,410 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:47,511 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:47,516 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:47,616 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:47,622 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:47,723 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:47,729 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:47,829 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:47,835 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:47,936 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:47,942 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:48,043 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:48,048 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:48,149 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:48,155 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:48,255 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:48,261 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:48,362 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:48,368 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:48,468 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:48,473 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:48,574 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:48,579 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:48,679 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:48,685 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:48,785 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:48,791 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:48,891 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:48,897 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:48,997 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:49,003 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:49,103 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:49,109 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:49,209 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:49,215 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:49,315 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:49,321 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:49,422 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:49,427 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:49,527 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:49,533 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:49,633 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:49,639 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:49,739 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:49,745 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:49,846 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:49,852 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:49,952 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:49,958 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:50,058 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:50,064 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:50,165 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:50,171 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:50,271 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:50,277 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:50,377 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:50,383 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:50,483 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:50,489 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:50,589 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:50,595 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:50,696 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:50,702 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:50,802 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:50,809 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:50,909 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:50,915 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:51,016 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:51,022 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:51,122 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:51,128 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:51,228 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:51,234 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:51,335 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:51,341 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:51,441 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:51,447 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:51,547 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:51,553 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:51,653 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:51,659 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:51,760 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:51,766 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:51,866 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:51,872 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:51,973 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:51,979 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:52,079 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:52,085 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:52,186 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:52,192 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:52,292 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:52,297 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:52,398 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
 [ScreenCaptureRunnable.java:58]2021-02-27 11:23:52,403 [Screen Capturer]     [31mWARN [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - ADB Command was rejected. Will try again in 100 ms.
 [ScreenCaptureRunnable.java:82]2021-02-27 11:23:52,504 [Screen Capturer]     [34mINFO [0;39m com.github.xsavikx.androidscreencast.api.injector.ScreenCaptureRunnable - Failed to get device screenshot
